Ticker,Date,Open,High,Low,Close
DJUSBK,03/21/2019,427.32,427.32,427.32,427.32
DJUSBK,03/20/2019,433.76,433.76,433.76,433.76
DJUSBK,03/19/2019,446.15,446.15,446.15,446.15
DJUSBK,03/18/2019,450.99,450.99,450.99,450.99
DJUSBK,03/15/2019,445.02,445.02,445.02,445.02
DJUSBK,03/14/2019,443.16,443.16,443.16,443.16
DJUSBK,03/13/2019,440.41,440.41,440.41,440.41
DJUSBK,03/12/2019,436.92,436.92,436.92,436.92
DJUSBK,03/11/2019,437.33,437.33,437.33,437.33
DJUSBK,03/08/2019,433.94,433.94,433.94,433.94
DJUSBK,03/07/2019,432.98,432.98,432.98,432.98
DJUSBK,03/06/2019,437.51,437.51,437.51,437.51
DJUSBK,03/05/2019,441.79,441.79,441.79,441.79
DJUSBK,03/04/2019,442.64,442.64,442.64,442.64
DJUSBK,03/01/2019,444.6,444.6,444.6,444.6
DJUSBK,02/28/2019,442.79,442.79,442.79,442.79
DJUSBK,02/27/2019,445.29,445.29,445.29,445.29
DJUSBK,02/26/2019,442.54,442.54,442.54,442.54
DJUSBK,02/25/2019,445.06,445.06,445.06,445.06
DJUSBK,02/22/2019,442.72,442.72,442.72,442.72
DJUSBK,02/21/2019,444.38,444.38,444.38,444.38
DJUSBK,02/20/2019,446.63,446.63,446.63,446.63
DJUSBK,02/19/2019,442.92,442.92,442.92,442.92
DJUSBK,02/18/2019,441.73,441.73,441.73,441.73
DJUSBK,02/15/2019,441.73,441.73,441.73,441.73
DJUSBK,02/14/2019,431.34,431.34,431.34,431.34
DJUSBK,02/13/2019,435.35,435.35,435.35,435.35
DJUSBK,02/12/2019,435.03,435.03,435.03,435.03
DJUSBK,02/11/2019,428.47,428.47,428.47,428.47
DJUSBK,02/08/2019,427.93,427.93,427.93,427.93
DJUSBK,02/07/2019,431.22,431.22,431.22,431.22
DJUSBK,02/06/2019,433.44,433.44,433.44,433.44
DJUSBK,02/05/2019,433.66,433.66,433.66,433.66
DJUSBK,02/04/2019,435.08,435.08,435.08,435.08
DJUSBK,02/01/2019,431.66,431.66,431.66,431.66
DJUSBK,01/31/2019,431.11,431.11,431.11,431.11
DJUSBK,01/30/2019,436.28,436.28,436.28,436.28
DJUSBK,01/29/2019,436.64,436.64,436.64,436.64
DJUSBK,01/28/2019,438.06,438.06,438.06,438.06
DJUSBK,01/25/2019,437.49,437.49,437.49,437.49
DJUSBK,01/24/2019,432.94,432.94,432.94,432.94
DJUSBK,01/23/2019,431.85,431.85,431.85,431.85
DJUSBK,01/22/2019,431.77,431.77,431.77,431.77
DJUSBK,01/21/2019,435.73,435.73,435.73,435.73
DJUSBK,01/18/2019,435.73,435.73,435.73,435.73
DJUSBK,01/17/2019,428.85,428.85,428.85,428.85
DJUSBK,01/16/2019,424.98,424.98,424.98,424.98
DJUSBK,01/15/2019,413.87,413.87,413.87,413.87
DJUSBK,01/14/2019,410.86,410.86,410.86,410.86
DJUSBK,01/11/2019,405.82,405.82,405.82,405.82
DJUSBK,01/10/2019,404.7,404.7,404.7,404.7
DJUSBK,01/09/2019,405.39,405.39,405.39,405.39
DJUSBK,01/08/2019,402.83,402.83,402.83,402.83
DJUSBK,01/07/2019,402.46,402.46,402.46,402.46
DJUSBK,01/04/2019,401.73,401.73,401.73,401.73
DJUSBK,01/03/2019,388.14,388.14,388.14,388.14
DJUSBK,01/02/2019,393.23,393.23,393.23,393.23
DJUSBK,12/31/2020,434.58,434.58,434.58,434.58
DJUSBK,12/30/2020,429.64,429.64,429.64,429.64
DJUSBK,12/29/2020,427.75,427.75,427.75,427.75
DJUSBK,12/28/2020,430.77,430.77,430.77,430.77
DJUSBK,12/25/2020,428.15,428.15,428.15,428.15
DJUSBK,12/24/2020,428.15,428.15,428.15,428.15
DJUSBK,12/23/2020,430.47,430.47,430.47,430.47
DJUSBK,12/22/2020,417.96,417.96,417.96,417.96
DJUSBK,12/21/2020,423.95,423.95,423.95,423.95
DJUSBK,12/18/2020,413.54,413.54,413.54,413.54
DJUSBK,12/17/2020,417.85,417.85,417.85,417.85
DJUSBK,12/16/2020,418.99,418.99,418.99,418.99
DJUSBK,12/15/2020,417.7,417.7,417.7,417.7
DJUSBK,12/14/2020,410.04,410.04,410.04,410.04
DJUSBK,12/11/2020,414.8,414.8,414.8,414.8
DJUSBK,12/10/2020,419.91,419.91,419.91,419.91
DJUSBK,12/09/2020,417.64,417.64,417.64,417.64
DJUSBK,12/08/2020,417.31,417.31,417.31,417.31
DJUSBK,12/07/2020,418.22,418.22,418.22,418.22
DJUSBK,12/04/2020,420.66,420.66,420.66,420.66
DJUSBK,12/03/2020,414.5,414.5,414.5,414.5
DJUSBK,12/02/2020,415.3,415.3,415.3,415.3
DJUSBK,12/01/2020,408.27,408.27,408.27,408.27
DJUSBK,11/30/2020,400.36,400.36,400.36,400.36
DJUSBK,11/27/2020,412.67,412.67,412.67,412.67
DJUSBK,11/26/2020,415.61,415.61,415.61,415.61
DJUSBK,11/25/2020,415.61,415.61,415.61,415.61
DJUSBK,11/24/2020,418.66,418.66,418.66,418.66
DJUSBK,11/23/2020,396.92,396.92,396.92,396.92
DJUSBK,11/20/2020,387.5,387.5,387.5,387.5
DJUSBK,11/19/2020,391.83,391.83,391.83,391.83
DJUSBK,11/18/2020,389.19,389.19,389.19,389.19
DJUSBK,11/17/2020,392.93,392.93,392.93,392.93
DJUSBK,11/16/2020,394.46,394.46,394.46,394.46
DJUSBK,11/13/2020,382.66,382.66,382.66,382.66
DJUSBK,11/12/2020,377.47,377.47,377.47,377.47
DJUSBK,11/11/2020,385.38,385.38,385.38,385.38
DJUSBK,11/10/2020,389.74,389.74,389.74,389.74
DJUSBK,11/09/2020,389.68,389.68,389.68,389.68
DJUSBK,11/06/2020,343.83,343.83,343.83,343.83
DJUSBK,11/05/2020,350.2,350.2,350.2,350.2
DJUSBK,11/04/2020,336.97,336.97,336.97,336.97
DJUSBK,11/03/2020,351.88,351.88,351.88,351.88
DJUSBK,11/02/2020,342.49,342.49,342.49,342.49
DJUSBK,10/30/2020,334.87,334.87,334.87,334.87
DJUSBK,10/29/2020,331.41,331.41,331.41,331.41
DJUSBK,10/28/2020,327.74,327.74,327.74,327.74
DJUSBK,10/27/2020,334.93,334.93,334.93,334.93
DJUSBK,10/26/2020,344.79,344.79,344.79,344.79
DJUSBK,10/23/2020,352.26,352.26,352.26,352.26
DJUSBK,10/22/2020,350.07,350.07,350.07,350.07
DJUSBK,10/21/2020,338.01,338.01,338.01,338.01
DJUSBK,10/20/2020,340.23,340.23,340.23,340.23
DJUSBK,10/19/2020,335.57,335.57,335.57,335.57
DJUSBK,10/16/2020,340.17,340.17,340.17,340.17
DJUSBK,10/15/2020,340.72,340.72,340.72,340.72
DJUSBK,10/14/2020,335.89,335.89,335.89,335.89
DJUSBK,10/13/2020,343.74,343.74,343.74,343.74
DJUSBK,10/12/2020,353.48,353.48,353.48,353.48
DJUSBK,10/09/2020,349.02,349.02,349.02,349.02
DJUSBK,10/08/2020,350.13,350.13,350.13,350.13
DJUSBK,10/07/2020,344.77,344.77,344.77,344.77
DJUSBK,10/06/2020,337.13,337.13,337.13,337.13
DJUSBK,10/05/2020,340.16,340.16,340.16,340.16
DJUSBK,10/02/2020,332.47,332.47,332.47,332.47
DJUSBK,10/01/2020,327.55,327.55,327.55,327.55
DJUSBK,09/30/2020,326.01,326.01,326.01,326.01
DJUSBK,09/29/2020,321.71,321.71,321.71,321.71
DJUSBK,09/28/2020,326.27,326.27,326.27,326.27
DJUSBK,09/25/2020,317.42,317.42,317.42,317.42
DJUSBK,09/24/2020,314.2,314.2,314.2,314.2
DJUSBK,09/23/2020,312.83,312.83,312.83,312.83
DJUSBK,09/22/2020,320.62,320.62,320.62,320.62
DJUSBK,09/21/2020,326.73,326.73,326.73,326.73
DJUSBK,09/18/2020,338.44,338.44,338.44,338.44
DJUSBK,09/17/2020,340.14,340.14,340.14,340.14
DJUSBK,09/16/2020,343.99,343.99,343.99,343.99
DJUSBK,09/15/2020,339.33,339.33,339.33,339.33
DJUSBK,09/14/2020,347.81,347.81,347.81,347.81
DJUSBK,09/11/2020,343.52,343.52,343.52,343.52
DJUSBK,09/10/2020,339.31,339.31,339.31,339.31
DJUSBK,09/09/2020,343.72,343.72,343.72,343.72
DJUSBK,09/08/2020,342.98,342.98,342.98,342.98
DJUSBK,09/07/2020,355.82,355.82,355.82,355.82
DJUSBK,09/04/2020,355.82,355.82,355.82,355.82
DJUSBK,09/03/2020,347.98,347.98,347.98,347.98
DJUSBK,09/02/2020,350.21,350.21,350.21,350.21
DJUSBK,09/01/2020,345.5,345.5,345.5,345.5
DJUSBK,08/31/2020,345.11,345.11,345.11,345.11
DJUSBK,08/28/2020,352.69,352.69,352.69,352.69
DJUSBK,08/27/2020,350.95,350.95,350.95,350.95
DJUSBK,08/26/2020,342.63,342.63,342.63,342.63
DJUSBK,08/25/2020,348.58,348.58,348.58,348.58
DJUSBK,08/24/2020,346.4,346.4,346.4,346.4
DJUSBK,08/21/2020,335.06,335.06,335.06,335.06
DJUSBK,08/20/2020,336.43,336.43,336.43,336.43
DJUSBK,08/19/2020,341.71,341.71,341.71,341.71
DJUSBK,08/18/2020,341.45,341.45,341.45,341.45
DJUSBK,08/17/2020,348.0,348.0,348.0,348.0
DJUSBK,08/14/2020,356.28,356.28,356.28,356.28
DJUSBK,08/13/2020,354.26,354.26,354.26,354.26
DJUSBK,08/12/2020,358.94,358.94,358.94,358.94
DJUSBK,08/11/2020,361.5,361.5,361.5,361.5
DJUSBK,08/10/2020,353.17,353.17,353.17,353.17
DJUSBK,08/07/2020,349.4,349.4,349.4,349.4
DJUSBK,08/06/2020,339.83,339.83,339.83,339.83
DJUSBK,08/05/2020,340.47,340.47,340.47,340.47
DJUSBK,08/04/2020,334.86,334.86,334.86,334.86
DJUSBK,08/03/2020,336.6,336.6,336.6,336.6
DJUSBK,07/31/2020,336.8,336.8,336.8,336.8
DJUSBK,07/30/2020,338.5,338.5,338.5,338.5
DJUSBK,07/29/2020,347.19,347.19,347.19,347.19
DJUSBK,07/28/2020,337.03,337.03,337.03,337.03
DJUSBK,07/27/2020,336.58,336.58,336.58,336.58
DJUSBK,07/24/2020,342.33,342.33,342.33,342.33
DJUSBK,07/23/2020,344.24,344.24,344.24,344.24
DJUSBK,07/22/2020,340.63,340.63,340.63,340.63
DJUSBK,07/21/2020,342.54,342.54,342.54,342.54
DJUSBK,07/20/2020,329.96,329.96,329.96,329.96
DJUSBK,07/17/2020,332.04,332.04,332.04,332.04
DJUSBK,07/16/2020,340.07,340.07,340.07,340.07
DJUSBK,07/15/2020,341.51,341.51,341.51,341.51
DJUSBK,07/14/2020,330.9,330.9,330.9,330.9
DJUSBK,07/13/2020,335.15,335.15,335.15,335.15
DJUSBK,07/10/2020,332.36,332.36,332.36,332.36
DJUSBK,07/09/2020,315.34,315.34,315.34,315.34
DJUSBK,07/08/2020,323.96,323.96,323.96,323.96
DJUSBK,07/07/2020,322.06,322.06,322.06,322.06
DJUSBK,07/06/2020,332.78,332.78,332.78,332.78
DJUSBK,07/03/2020,326.97,326.97,326.97,326.97
DJUSBK,07/02/2020,326.97,326.97,326.97,326.97
DJUSBK,07/01/2020,327.42,327.42,327.42,327.42
DJUSBK,06/30/2020,334.55,334.55,334.55,334.55
DJUSBK,06/29/2020,329.44,329.44,329.44,329.44
DJUSBK,06/26/2020,324.65,324.65,324.65,324.65
DJUSBK,06/24/2020,333.87,333.87,333.87,333.87
DJUSBK,06/23/2020,348.66,348.66,348.66,348.66
DJUSBK,06/22/2020,346.98,346.98,346.98,346.98
DJUSBK,06/19/2020,350.89,350.89,350.89,350.89
DJUSBK,06/18/2020,352.96,352.96,352.96,352.96
DJUSBK,06/17/2020,352.89,352.89,352.89,352.89
DJUSBK,06/16/2020,363.07,363.07,363.07,363.07
DJUSBK,06/15/2020,355.65,355.65,355.65,355.65
DJUSBK,06/12/2020,350.5,350.5,350.5,350.5
DJUSBK,06/11/2020,337.31,337.31,337.31,337.31
DJUSBK,06/10/2020,373.03,373.03,373.03,373.03
DJUSBK,06/09/2020,396.34,396.34,396.34,396.34
DJUSBK,06/08/2020,405.96,405.96,405.96,405.96
DJUSBK,06/05/2020,394.73,394.73,394.73,394.73
DJUSBK,06/04/2020,375.88,375.88,375.88,375.88
DJUSBK,06/03/2020,363.81,363.81,363.81,363.81
DJUSBK,06/02/2020,345.74,345.74,345.74,345.74
DJUSBK,06/01/2020,343.81,343.81,343.81,343.81
DJUSBK,05/29/2020,337.62,337.62,337.62,337.62
DJUSBK,05/28/2020,346.68,346.68,346.68,346.68
DJUSBK,05/27/2020,357.9,357.9,357.9,357.9
DJUSBK,05/26/2020,335.35,335.35,335.35,335.35
DJUSBK,05/25/2020,310.94,310.94,310.94,310.94
DJUSBK,05/22/2020,310.94,310.94,310.94,310.94
DJUSBK,05/21/2020,313.68,313.68,313.68,313.68
DJUSBK,05/20/2020,315.83,315.83,315.83,315.83
DJUSBK,05/19/2020,305.46,305.46,305.46,305.46
DJUSBK,05/18/2020,316.15,316.15,316.15,316.15
DJUSBK,05/15/2020,294.03,294.03,294.03,294.03
DJUSBK,05/14/2020,298.52,298.52,298.52,298.52
DJUSBK,05/13/2020,287.09,287.09,287.09,287.09
DJUSBK,05/12/2020,300.82,300.82,300.82,300.82
DJUSBK,05/11/2020,312.5,312.5,312.5,312.5
DJUSBK,05/08/2020,324.43,324.43,324.43,324.43
DJUSBK,05/07/2020,315.52,315.52,315.52,315.52
DJUSBK,05/06/2020,310.66,310.66,310.66,310.66
DJUSBK,05/05/2020,316.93,316.93,316.93,316.93
DJUSBK,05/04/2020,321.59,321.59,321.59,321.59
DJUSBK,05/01/2020,324.73,324.73,324.73,324.73
DJUSBK,04/30/2020,338.61,338.61,338.61,338.61
DJUSBK,04/29/2020,349.9,349.9,349.9,349.9
DJUSBK,04/28/2020,335.66,335.66,335.66,335.66
DJUSBK,04/27/2020,331.05,331.05,331.05,331.05
DJUSBK,04/24/2020,313.23,313.23,313.23,313.23
DJUSBK,04/23/2020,307.72,307.72,307.72,307.72
DJUSBK,04/22/2020,306.23,306.23,306.23,306.23
DJUSBK,04/21/2020,304.91,304.91,304.91,304.91
DJUSBK,04/20/2020,315.6,315.6,315.6,315.6
DJUSBK,04/17/2020,322.65,322.65,322.65,322.65
DJUSBK,04/16/2020,295.56,295.56,295.56,295.56
DJUSBK,04/15/2020,308.07,308.07,308.07,308.07
DJUSBK,04/14/2020,327.65,327.65,327.65,327.65
DJUSBK,04/13/2020,334.81,334.81,334.81,334.81
DJUSBK,04/10/2020,350.13,350.13,350.13,350.13
DJUSBK,04/09/2020,350.13,350.13,350.13,350.13
DJUSBK,04/08/2020,324.64,324.64,324.64,324.64
DJUSBK,04/07/2020,308.64,308.64,308.64,308.64
DJUSBK,04/06/2020,303.04,303.04,303.04,303.04
DJUSBK,04/03/2020,280.38,280.38,280.38,280.38
DJUSBK,04/02/2020,291.89,291.89,291.89,291.89
DJUSBK,04/01/2020,283.73,283.73,283.73,283.73
DJUSBK,03/31/2020,305.05,305.05,305.05,305.05
DJUSBK,03/30/2020,316.86,316.86,316.86,316.86
DJUSBK,03/27/2020,314.04,314.04,314.04,314.04
DJUSBK,03/26/2020,329.18,329.18,329.18,329.18
DJUSBK,03/25/2020,303.87,303.87,303.87,303.87
DJUSBK,03/24/2020,297.97,297.97,297.97,297.97
DJUSBK,03/23/2020,263.42,263.42,263.42,263.42
DJUSBK,03/20/2020,283.98,283.98,283.98,283.98
DJUSBK,03/19/2020,297.22,297.22,297.22,297.22
DJUSBK,03/18/2020,287.47,287.47,287.47,287.47
DJUSBK,03/17/2020,313.74,313.74,313.74,313.74
DJUSBK,03/16/2020,294.67,294.67,294.67,294.67
DJUSBK,03/13/2020,347.66,347.66,347.66,347.66
DJUSBK,03/12/2020,300.95,300.95,300.95,300.95
DJUSBK,03/11/2020,335.32,335.32,335.32,335.32
DJUSBK,03/10/2020,356.95,356.95,356.95,356.95
DJUSBK,03/09/2020,331.69,331.69,331.69,331.69
DJUSBK,03/06/2020,387.32,387.32,387.32,387.32
DJUSBK,03/05/2020,405.88,405.88,405.88,405.88
DJUSBK,03/04/2020,430.03,430.03,430.03,430.03
DJUSBK,03/03/2020,420.22,420.22,420.22,420.22
DJUSBK,03/02/2020,439.07,439.07,439.07,439.07
DJUSBK,02/28/2020,420.2,420.2,420.2,420.2
DJUSBK,02/27/2020,433.83,433.83,433.83,433.83
DJUSBK,02/26/2020,454.38,454.38,454.38,454.38
DJUSBK,02/25/2020,459.73,459.73,459.73,459.73
DJUSBK,02/24/2020,480.41,480.41,480.41,480.41
DJUSBK,02/21/2020,497.3,497.3,497.3,497.3
DJUSBK,02/20/2020,502.93,502.93,502.93,502.93
DJUSBK,02/19/2020,500.69,500.69,500.69,500.69
DJUSBK,02/18/2020,495.95,495.95,495.95,495.95
DJUSBK,02/17/2020,503.86,503.86,503.86,503.86
DJUSBK,02/14/2020,503.86,503.86,503.86,503.86
DJUSBK,02/13/2020,505.22,505.22,505.22,505.22
DJUSBK,02/12/2020,504.38,504.38,504.38,504.38
DJUSBK,02/11/2020,503.9,503.9,503.9,503.9
DJUSBK,02/10/2020,501.57,501.57,501.57,501.57
DJUSBK,02/07/2020,500.98,500.98,500.98,500.98
DJUSBK,02/06/2020,502.9,502.9,502.9,502.9
DJUSBK,02/05/2020,505.07,505.07,505.07,505.07
DJUSBK,02/04/2020,493.56,493.56,493.56,493.56
DJUSBK,02/03/2020,486.81,486.81,486.81,486.81
DJUSBK,01/31/2020,482.77,482.77,482.77,482.77
DJUSBK,01/30/2020,494.0,494.0,494.0,494.0
DJUSBK,01/29/2020,488.77,488.77,488.77,488.77
DJUSBK,01/28/2020,492.2,492.2,492.2,492.2
DJUSBK,01/27/2020,486.79,486.79,486.79,486.79
DJUSBK,01/24/2020,493.82,493.82,493.82,493.82
DJUSBK,01/23/2020,503.28,503.28,503.28,503.28
DJUSBK,01/22/2020,504.33,504.33,504.33,504.33
DJUSBK,01/21/2020,504.09,504.09,504.09,504.09
DJUSBK,01/20/2020,509.62,509.62,509.62,509.62
DJUSBK,01/17/2020,509.62,509.62,509.62,509.62
DJUSBK,01/16/2020,508.09,508.09,508.09,508.09
DJUSBK,01/15/2020,504.73,504.73,504.73,504.73
DJUSBK,01/14/2020,513.5,513.5,513.5,513.5
DJUSBK,01/13/2020,513.28,513.28,513.28,513.28
DJUSBK,01/10/2020,510.07,510.07,510.07,510.07
DJUSBK,01/09/2020,514.69,514.69,514.69,514.69
DJUSBK,01/08/2020,512.81,512.81,512.81,512.81
DJUSBK,01/07/2020,509.29,509.29,509.29,509.29
DJUSBK,01/06/2020,514.49,514.49,514.49,514.49
DJUSBK,01/03/2020,516.9,516.9,516.9,516.9
DJUSBK,01/02/2020,524.68,524.68,524.68,524.68
DJUSBK,12/31/2021,578.47,578.47,578.47,578.47
DJUSBK,12/30/2021,578.91,578.91,578.91,578.91
DJUSBK,12/29/2021,580.74,580.74,580.74,580.74
DJUSBK,12/28/2021,580.79,580.79,580.79,580.79
DJUSBK,12/27/2021,580.53,580.53,580.53,580.53
DJUSBK,12/24/2021,575.34,575.34,575.34,575.34
DJUSBK,12/23/2021,575.34,575.34,575.34,575.34
DJUSBK,12/22/2021,572.36,572.36,572.36,572.36
DJUSBK,12/21/2021,570.06,570.06,570.06,570.06
DJUSBK,12/20/2021,557.58,557.58,557.58,557.58
DJUSBK,12/17/2021,568.62,568.62,568.62,568.62
DJUSBK,12/16/2021,585.24,585.24,585.24,585.24
DJUSBK,12/15/2021,576.83,576.83,576.83,576.83
DJUSBK,12/14/2021,577.62,577.62,577.62,577.62
DJUSBK,12/13/2021,572.39,572.39,572.39,572.39
DJUSBK,12/10/2021,584.38,584.38,584.38,584.38
DJUSBK,12/09/2021,585.21,585.21,585.21,585.21
DJUSBK,12/08/2021,585.78,585.78,585.78,585.78
DJUSBK,12/07/2021,591.63,591.63,591.63,591.63
DJUSBK,12/06/2021,583.08,583.08,583.08,583.08
DJUSBK,12/03/2021,574.45,574.45,574.45,574.45
DJUSBK,12/02/2021,587.93,587.93,587.93,587.93
DJUSBK,12/01/2021,571.46,571.46,571.46,571.46
DJUSBK,11/30/2021,578.1,578.1,578.1,578.1
DJUSBK,11/29/2021,592.22,592.22,592.22,592.22
DJUSBK,11/26/2021,591.63,591.63,591.63,591.63
DJUSBK,11/25/2021,616.18,616.18,616.18,616.18
DJUSBK,11/24/2021,616.18,616.18,616.18,616.18
DJUSBK,11/23/2021,618.32,618.32,618.32,618.32
DJUSBK,11/22/2021,606.18,606.18,606.18,606.18
DJUSBK,11/19/2021,594.42,594.42,594.42,594.42
DJUSBK,11/18/2021,603.42,603.42,603.42,603.42
DJUSBK,11/17/2021,606.12,606.12,606.12,606.12
DJUSBK,11/16/2021,612.14,612.14,612.14,612.14
DJUSBK,11/15/2021,614.27,614.27,614.27,614.27
DJUSBK,11/12/2021,613.03,613.03,613.03,613.03
DJUSBK,11/11/2021,615.58,615.58,615.58,615.58
DJUSBK,11/10/2021,613.32,613.32,613.32,613.32
DJUSBK,11/09/2021,612.36,612.36,612.36,612.36
DJUSBK,11/08/2021,616.79,616.79,616.79,616.79
DJUSBK,11/05/2021,612.91,612.91,612.91,612.91
DJUSBK,11/04/2021,613.18,613.18,613.18,613.18
DJUSBK,11/03/2021,625.4,625.4,625.4,625.4
DJUSBK,11/02/2021,618.54,618.54,618.54,618.54
DJUSBK,11/01/2021,619.49,619.49,619.49,619.49
DJUSBK,10/29/2021,614.56,614.56,614.56,614.56
DJUSBK,10/28/2021,617.74,617.74,617.74,617.74
DJUSBK,10/27/2021,609.05,609.05,609.05,609.05
DJUSBK,10/26/2021,622.73,622.73,622.73,622.73
DJUSBK,10/25/2021,622.64,622.64,622.64,622.64
DJUSBK,10/22/2021,624.36,624.36,624.36,624.36
DJUSBK,10/21/2021,615.75,615.75,615.75,615.75
DJUSBK,10/20/2021,619.47,619.47,619.47,619.47
DJUSBK,10/19/2021,610.61,610.61,610.61,610.61
DJUSBK,10/18/2021,604.67,604.67,604.67,604.67
DJUSBK,10/15/2021,602.87,602.87,602.87,602.87
DJUSBK,10/14/2021,591.26,591.26,591.26,591.26
DJUSBK,10/13/2021,582.82,582.82,582.82,582.82
DJUSBK,10/12/2021,589.73,589.73,589.73,589.73
DJUSBK,10/11/2021,593.11,593.11,593.11,593.11
DJUSBK,10/08/2021,601.46,601.46,601.46,601.46
DJUSBK,10/07/2021,599.21,599.21,599.21,599.21
DJUSBK,10/06/2021,597.03,597.03,597.03,597.03
DJUSBK,10/05/2021,597.66,597.66,597.66,597.66
DJUSBK,10/04/2021,590.06,590.06,590.06,590.06
DJUSBK,10/01/2021,589.86,589.86,589.86,589.86
DJUSBK,09/30/2021,578.54,578.54,578.54,578.54
DJUSBK,09/29/2021,587.0,587.0,587.0,587.0
DJUSBK,09/28/2021,584.69,584.69,584.69,584.69
DJUSBK,09/27/2021,591.05,591.05,591.05,591.05
DJUSBK,09/24/2021,577.04,577.04,577.04,577.04
DJUSBK,09/23/2021,571.73,571.73,571.73,571.73
DJUSBK,09/22/2021,552.96,552.96,552.96,552.96
DJUSBK,09/21/2021,541.79,541.79,541.79,541.79
DJUSBK,09/20/2021,541.78,541.78,541.78,541.78
DJUSBK,09/17/2021,557.84,557.84,557.84,557.84
DJUSBK,09/16/2021,558.28,558.28,558.28,558.28
DJUSBK,09/15/2021,559.01,559.01,559.01,559.01
DJUSBK,09/14/2021,551.67,551.67,551.67,551.67
DJUSBK,09/13/2021,562.34,562.34,562.34,562.34
DJUSBK,09/10/2021,552.22,552.22,552.22,552.22
DJUSBK,09/09/2021,557.52,557.52,557.52,557.52
DJUSBK,09/08/2021,554.45,554.45,554.45,554.45
DJUSBK,09/07/2021,559.22,559.22,559.22,559.22
DJUSBK,09/06/2021,559.33,559.33,559.33,559.33
DJUSBK,09/03/2021,559.33,559.33,559.33,559.33
DJUSBK,09/02/2021,561.62,561.62,561.62,561.62
DJUSBK,09/01/2021,558.57,558.57,558.57,558.57
DJUSBK,08/31/2021,565.61,565.61,565.61,565.61
DJUSBK,08/30/2021,568.25,568.25,568.25,568.25
DJUSBK,08/27/2021,580.11,580.11,580.11,580.11
DJUSBK,08/26/2021,572.11,572.11,572.11,572.11
DJUSBK,08/25/2021,574.89,574.89,574.89,574.89
DJUSBK,08/24/2021,565.22,565.22,565.22,565.22
DJUSBK,08/23/2021,558.99,558.99,558.99,558.99
DJUSBK,08/20/2021,553.11,553.11,553.11,553.11
DJUSBK,08/19/2021,549.51,549.51,549.51,549.51
DJUSBK,08/18/2021,556.41,556.41,556.41,556.41
DJUSBK,08/17/2021,561.9,561.9,561.9,561.9
DJUSBK,08/16/2021,568.65,568.65,568.65,568.65
DJUSBK,08/13/2021,573.4,573.4,573.4,573.4
DJUSBK,08/12/2021,580.63,580.63,580.63,580.63
DJUSBK,08/11/2021,579.68,579.68,579.68,579.68
DJUSBK,08/10/2021,570.75,570.75,570.75,570.75
DJUSBK,08/09/2021,562.88,562.88,562.88,562.88
DJUSBK,08/06/2021,562.1,562.1,562.1,562.1
DJUSBK,08/05/2021,547.2,547.2,547.2,547.2
DJUSBK,08/04/2021,538.33,538.33,538.33,538.33
DJUSBK,08/03/2021,543.75,543.75,543.75,543.75
DJUSBK,08/02/2021,534.83,534.83,534.83,534.83
DJUSBK,07/30/2021,537.83,537.83,537.83,537.83
DJUSBK,07/29/2021,544.3,544.3,544.3,544.3
DJUSBK,07/28/2021,538.68,538.68,538.68,538.68
DJUSBK,07/27/2021,536.48,536.48,536.48,536.48
DJUSBK,07/26/2021,537.24,537.24,537.24,537.24
DJUSBK,07/23/2021,532.67,532.67,532.67,532.67
DJUSBK,07/22/2021,533.43,533.43,533.43,533.43
DJUSBK,07/21/2021,541.7,541.7,541.7,541.7
DJUSBK,07/20/2021,530.79,530.79,530.79,530.79
DJUSBK,07/19/2021,517.35,517.35,517.35,517.35
DJUSBK,07/16/2021,535.0,535.0,535.0,535.0
DJUSBK,07/15/2021,548.75,548.75,548.75,548.75
DJUSBK,07/14/2021,545.57,545.57,545.57,545.57
DJUSBK,07/13/2021,547.04,547.04,547.04,547.04
DJUSBK,07/12/2021,556.47,556.47,556.47,556.47
DJUSBK,07/09/2021,549.95,549.95,549.95,549.95
DJUSBK,07/08/2021,531.05,531.05,531.05,531.05
DJUSBK,07/07/2021,541.52,541.52,541.52,541.52
DJUSBK,07/06/2021,543.35,543.35,543.35,543.35
DJUSBK,07/05/2021,557.5,557.5,557.5,557.5
DJUSBK,07/02/2021,557.5,557.5,557.5,557.5
DJUSBK,07/01/2021,561.09,561.09,561.09,561.09
DJUSBK,06/30/2021,556.21,556.21,556.21,556.21
DJUSBK,06/29/2021,552.1,552.1,552.1,552.1
DJUSBK,06/28/2021,557.87,557.87,557.87,557.87
DJUSBK,06/25/2021,562.18,562.18,562.18,562.18
DJUSBK,06/24/2021,553.56,553.56,553.56,553.56
DJUSBK,06/23/2021,545.18,545.18,545.18,545.18
DJUSBK,06/22/2021,541.88,541.88,541.88,541.88
DJUSBK,06/21/2021,540.95,540.95,540.95,540.95
DJUSBK,06/18/2021,527.22,527.22,527.22,527.22
DJUSBK,06/17/2021,540.78,540.78,540.78,540.78
DJUSBK,06/16/2021,565.32,565.32,565.32,565.32
DJUSBK,06/15/2021,563.46,563.46,563.46,563.46
DJUSBK,06/14/2021,564.1,564.1,564.1,564.1
DJUSBK,06/11/2021,573.35,573.35,573.35,573.35
DJUSBK,06/10/2021,571.68,571.68,571.68,571.68
DJUSBK,06/09/2021,581.48,581.48,581.48,581.48
DJUSBK,06/08/2021,589.86,589.86,589.86,589.86
